"","einkommen","alter","teilnahme_fak","gesundh_ausgaben","teilnahme"
"1179",42.540958404541,28,"Ja",8.86703014373779,1
"1180",40.1452865600586,34,"Ja",6.02083110809326,1
"1181",33.0355491638184,34,"Ja",8.38712596893311,1
"1182",33.1128273010254,31,"Ja",3.80415463447571,1
"1183",38.5224113464355,37,"Ja",3.44171738624573,1
"1184",32.1081924438477,37,"Ja",12.2162828445435,1
"1185",39.4884071350098,48,"Ja",20.0618019104004,1
"1186",40.1066474914551,63,"Ja",0.348540484905243,1
"1187",44.3183937072754,49,"Ja",8.6667013168335,1
"1188",29.7125205993652,38,"Ja",6.15438079833984,1
"1189",34.7357025146484,33,"Ja",5.04870700836182,1
"1190",31.5938186645508,45,"Ja",9.44146251678467,1
"1191",35.5471420288086,32,"Ja",1.53229737281799,1
"1192",37.8268928527832,57,"Ja",3.5198233127594,1
"1193",44.8593521118164,51,"Ja",4.98077392578125,1
"1194",45.0139122009277,57,"Ja",3.5897753238678,1
"1195",43.4296760559082,39,"Ja",0,1
"1196",41.2658424377441,48,"Ja",4.46820449829102,1
"1197",32.417308807373,43,"Ja",12.6178922653198,1
"1198",43.3910369873047,45,"Ja",7.23929882049561,1
"1199",41.6908798217773,28,"Ja",11.064902305603,1
"1200",39.2952079772949,24,"Ja",10.6972684860229,1
"1201",43.6615142822266,77,"Ja",4.56609630584717,1
"1202",43.9319953918457,33,"Ja",10.7595682144165,1
"1203",39.6043281555176,50,"Ja",10.5422468185425,1
"1204",38.5224113464355,22,"Ja",12.5521898269653,1
"1205",41.6136016845703,32,"Ja",5.51332092285156,1
"1206",41.8805236816406,50,"Ja",0.56459254026413,1
"1207",49.9598159790039,27,"Ja",10.1773405075073,1
"1208",42.9273567199707,45,"Ja",2.89676976203918,1
"1209",48.1050987243652,47,"Ja",2.49482846260071,1
"1210",47.7959823608398,61,"Ja",10.2147607803345,1
"1211",44.8593521118164,28,"Ja",4.65984439849854,1
"1212",47.5255012512207,50,"Ja",0.687596499919891,1
"1213",49.2642974853516,44,"Ja",0.336152255535126,1
"1214",46.4822273254395,34,"Ja",3.37041878700256,1
"1215",37.6723327636719,37,"Ja",1.95377373695374,1
"1216",46.5595054626465,50,"Ja",0,1
"1217",47.0231857299805,37,"Ja",7.52384662628174,1
"1218",48.2596588134766,30,"Ja",2.48968625068665,1
"1219",48.6460571289062,25,"Ja",0.785925090312958,1
"1220",49.6506958007812,35,"Ja",4.11893081665039,1
"1221",43.3137550354004,72,"Ja",43.0945777893066,1
"1222",41.922721862793,61,"Ja",17.7612075805664,1
"1223",38.6769714355469,61,"Ja",32.8736991882324,1
"1224",38.2132911682129,46,"Ja",22.329273223877,1
"1225",28.9397201538086,37,"Ja",17.3816528320312,1
"1226",37.1313743591309,36,"Ja",23.7703742980957,1
"1227",35.1993827819824,21,"Ja",43.9103813171387,1
"1228",41.6136016845703,20,"Ja",19.9911575317383,1
"1229",41.3431205749512,64,"Ja",10.1728849411011,1
"1230",36.8222579956055,31,"Ja",10.7724924087524,1
"1231",28.0896453857422,46,"Ja",14.914834022522,1
"1232",36.1267395019531,61,"Ja",6.49316692352295,1
"1233",38.9860877990723,18,"Ja",10.1292695999146,1
"1234",35.1993827819824,32,"Ja",7.13335132598877,1
"1235",33.1901092529297,34,"Ja",12.986231803894,1
"1236",36.2812995910645,25,"Ja",12.5891389846802,1
"1237",37.3632164001465,36,"Ja",17.0500030517578,1
"1238",34.3493041992188,26,"Ja",19.9065570831299,1
"1239",31.8763542175293,37,"Ja",11.089638710022,1
"1240",43.3137550354004,29,"Ja",25.5427474975586,1
"1241",42.077278137207,64,"Ja",21.5302314758301,1
"1242",31.4126739501953,33,"Ja",10.6627054214478,1
"1243",29.1715621948242,53,"Ja",9.60341930389404,1
"1244",31.6445121765137,38,"Ja",4.3498363494873,1
"1245",36.8995361328125,28,"Ja",15.6493101119995,1
"1246",39.6816062927246,31,"Ja",14.7112951278687,1
"1247",35.6630592346191,34,"Ja",27.0193023681641,1
"1248",45.1684684753418,63,"Ja",15.840521812439,1
"1249",44.5502319335938,63,"Ja",20.9887733459473,1
"1250",46.0958251953125,49,"Ja",28.6917381286621,1
"1251",31.6445121765137,37,"Ja",12.6992712020874,1
"1252",36.7449760437012,31,"Ja",26.6074867248535,1
"1253",40.8408050537109,53,"Ja",29.0964965820312,1
"1254",38.1360130310059,64,"Ja",6.4874153137207,1
"1255",29.4806785583496,29,"Ja",13.2136545181274,1
"1256",39.5270462036133,25,"Ja",10.4280996322632,1
"1257",31.9536323547363,42,"Ja",14.5137872695923,1
"1258",31.4899520874023,35,"Ja",3.02973771095276,1
"1259",47.3323020935059,45,"Ja",4.6373872756958,1
"1260",43.7001533508301,32,"Ja",2.90363430976868,1
"1261",49.1097373962402,78,"Ja",6.19326972961426,1
"1262",48.8521385192871,51,"Ja",3.23591351509094,1
"1263",46.0185470581055,44,"Ja",19.9841957092285,1
"1264",42.9273567199707,61,"Ja",4.24672985076904,1
"1265",49.1870155334473,29,"Ja",16.860071182251,1
"1266",32.7264289855957,63,"Ja",0,1
"1267",48.5687789916992,33,"Ja",9.3698148727417,1
"1268",43.081916809082,53,"Ja",15.3690690994263,1
"1269",40.6089630126953,30,"Ja",5.88970470428467,1
"1270",40.918083190918,29,"Ja",14.2178316116333,1
"1271",27.0077285766602,31,"Ja",0,1
"1272",40.918083190918,33,"Ja",7.62356281280518,1
"1273",35.3539428710938,52,"Ja",4.75358295440674,1
"1274",46.0185470581055,24,"Ja",10.8935098648071,1
"1275",46.59814453125,51,"Ja",4.84076595306396,1
"1276",28.2442054748535,54,"Ja",3.68048405647278,1
"1277",44.3570327758789,53,"Ja",15.3895654678345,1
"1278",41.6522407531738,61,"Ja",3.75192761421204,1
"1279",37.6978378295898,49,"Ja",0,1
"1280",46.8686256408691,86,"Ja",26.2688522338867,1
"1281",40.8408050537109,34,"Ja",0,1
"1282",48.3369407653809,60,"Ja",13.0068120956421,1
"1283",49.8052558898926,40,"Ja",2.83011269569397,1
"1284",39.7588882446289,22,"Ja",16.0144729614258,1
"1285",48.8778991699219,21,"Ja",12.6277647018433,1
"1286",48.4915008544922,52,"Ja",17.4833164215088,1
"1287",39.8361663818359,32,"Ja",5.54085254669189,1
"1288",45.0911903381348,56,"Ja",6.16205596923828,1
"1289",49.6039428710938,66,"Ja",14.0331449508667,1
"1290",46.1731071472168,46,"Ja",9.58197498321533,1
"1291",36.5904159545898,37,"Ja",12.7850885391235,1
"1292",37.6723327636719,32,"Ja",3.39274144172668,1
"1293",31.180835723877,43,"Ja",8.54713726043701,1
"1294",37.2859344482422,34,"Ja",7.14378452301025,1
"1295",39.2179298400879,37,"Ja",0.203954890370369,1
"1296",42.9273567199707,42,"Ja",7.41754245758057,1
"1297",44.7820701599121,69,"Ja",4.42239284515381,1
"1298",43.7001533508301,25,"Ja",4.559250831604,1
"1299",36.0494575500488,33,"Ja",8.35067081451416,1
"1300",43.3137550354004,56,"Ja",28.1796493530273,1
"1301",33.9629058837891,37,"Ja",21.254114151001,1
"1302",45.3616676330566,55,"Ja",20.7894515991211,1
"1303",39.8361663818359,37,"Ja",11.9813184738159,1
"1304",46.0185470581055,24,"Ja",3.2851459980011,1
"1305",48.2905731201172,33,"Ja",14.1865968704224,1
"1306",49.1097373962402,57,"Ja",3.7103865146637,1
"1307",38.9860877990723,38,"Ja",6.41487216949463,1
"1308",45.3539428710938,32,"Ja",0,1
"1309",47.1777420043945,46,"Ja",3.95857071876526,1
"1310",49.2179298400879,29,"Ja",5.99836254119873,1
"1311",49.1870155334473,69,"Ja",14.671648979187,1
"1312",45.4775886535645,20,"Ja",19.6173801422119,1
"1313",35.7751159667969,24,"Ja",3.1599657535553,1
"1314",49.1870155334473,78,"Ja",2.0621931552887,1
"1315",42.3091201782227,24,"Ja",7.45214366912842,1
"1316",45.8639869689941,34,"Ja",1.37347149848938,1
"1317",34.8902626037598,61,"Ja",5.52916049957275,1
"1318",48.0278205871582,30,"Ja",5.49043941497803,1
"1319",46.4822273254395,33,"Ja",6.99386310577393,1
"1320",45.3230285644531,67,"Ja",3.00134205818176,1
"1321",46.4822273254395,33,"Ja",2.60851979255676,1
"1322",48.3176193237305,63,"Ja",11.8629293441772,1
"1323",48.9551773071289,21,"Ja",3.00152134895325,1
"1324",48.5687789916992,24,"Ja",18.59739112854,1
"1325",43.1591949462891,35,"Ja",8.06570529937744,1
"1326",44.0865516662598,26,"Ja",5.21121311187744,1
"1327",47.680061340332,39,"Ja",0.839352786540985,1
"1328",48.927433013916,43,"Ja",7.86213207244873,1
"1329",48.5687789916992,51,"Ja",2.55055546760559,1
"1330",32.1854705810547,35,"Ja",0.519395053386688,1
"1331",49.3415756225586,39,"Ja",7.05098247528076,1
"1332",49.6506958007812,70,"Ja",0.384508311748505,1
"1333",37.5950546264648,77,"Ja",0,1
"1334",44.5502319335938,57,"Ja",10.2890024185181,1
"1335",40.377124786377,42,"Ja",4.60543441772461,1
"1336",39.9134483337402,65,"Ja",7.57668590545654,1
"1337",27.9350852966309,38,"Ja",1.30483078956604,1
"1338",43.0394134521484,65,"Ja",11.6321115493774,1
"1339",49.8825340270996,53,"Ja",3.35701203346252,1
"1340",42.6955184936523,57,"Ja",18.1859321594238,1
"1341",44.3956718444824,44,"Ja",8.01005458831787,1
"1342",33.5765075683594,43,"Ja",5.9816722869873,1
"1343",41.8454399108887,50,"Ja",6.29636573791504,1
"1344",45.2843894958496,61,"Ja",7.18618679046631,1
"1345",46.5595054626465,67,"Ja",14.493390083313,1
"1346",36.2812995910645,47,"Ja",8.4983491897583,1
"1347",45.7867088317871,59,"Ja",14.5312147140503,1
"1348",44.5502319335938,53,"Ja",4.54328155517578,1
"1349",41.536319732666,40,"Ja",8.18298244476318,1
"1350",41.459041595459,37,"Ja",0,1
"1351",33.4992256164551,29,"Ja",0,1
"1352",44.9366302490234,37,"Ja",4.30706310272217,1
"1353",43.7001533508301,42,"Ja",9.54911136627197,1
"1354",35.1993827819824,32,"Ja",2.88058114051819,1
"1355",41.1499214172363,22,"Ja",5.3539981842041,1
"1356",41.6136016845703,52,"Ja",19.8760566711426,1
"1357",44.6275100708008,46,"Ja",1.40438294410706,1
"1358",32.880989074707,49,"Ja",2.98685479164124,1
"1359",42.8245735168457,48,"Ja",3.14531064033508,1
"1360",49.5347747802734,28,"Ja",6.61587429046631,1
"1361",37.2859344482422,31,"Ja",8.4595193862915,1
"1362",47.0231857299805,40,"Ja",0.737585246562958,1
"1363",48.3369407653809,26,"Ja",0.634126842021942,1
"1364",45.1684684753418,25,"Ja",16.2573432922363,1
"1365",44.7820701599121,40,"Ja",11.8444013595581,1
"1366",41.2272033691406,58,"Ja",3.57348942756653,1
"1367",36.319938659668,38,"Ja",1.86686158180237,1
"1368",39.6816062927246,61,"Ja",3.45647931098938,1
"1369",32.417308807373,37,"Ja",2.510981798172,1
"1370",23.45285987854,43,"Ja",0,1
"1371",32.4945907592773,32,"Ja",1.6743471622467,1
"1372",38.7349319458008,50,"Ja",28.1508865356445,1
"1373",36.2040176391602,44,"Ja",3.15337681770325,1
"1374",31.1421928405762,29,"Ja",14.9532690048218,1
"1375",41.0726432800293,24,"Ja",25.0600509643555,1
"1376",38.9088096618652,27,"Ja",16.4953746795654,1
"1377",41.6908798217773,35,"Ja",6.52902698516846,1
"1378",35.7403411865234,33,"Ja",7.39585018157959,1
"1379",35.1993827819824,26,"Ja",0.625283420085907,1
"1380",39.3724899291992,32,"Ja",3.24864220619202,1
"1381",32.880989074707,49,"Ja",0,1
"1382",40.5316848754883,23,"Ja",1.55683732032776,1
"1383",42.9659957885742,28,"Ja",18.2824802398682,1
"1384",39.5656890869141,47,"Ja",4.52299022674561,1
"1385",42.0494613647461,48,"Ja",13.8850774765015,1
"1386",35.1221008300781,24,"Ja",0.704162776470184,1
"1387",37.7109718322754,47,"Ja",9.42888164520264,1
"1388",45.1684684753418,42,"Ja",3.81995797157288,1
"1389",46.7913436889648,23,"Ja",19.2474498748779,1
"1390",49.4327659606934,47,"Ja",7.41805362701416,1
"1391",35.8949012756348,27,"Ja",0.263302028179169,1
"1392",42.7727966308594,25,"Ja",0.259273707866669,1
"1393",48.0664596557617,53,"Ja",0,1
"1394",45.2457504272461,33,"Ja",10.1960325241089,1
"1395",33.1128273010254,41,"Ja",0,1
"1396",40.1452865600586,31,"Ja",5.52429962158203,1
"1397",48.6460571289062,41,"Ja",2.90223145484924,1
"1398",46.6367835998535,25,"Ja",2.48557591438293,1
"1399",35.3539428710938,40,"Ja",3.18827176094055,1
"1400",40.377124786377,38,"Ja",9.67919063568115,1
"1401",47.7959823608398,38,"Ja",10.003737449646,1
"1402",43.1336936950684,48,"Ja",3.01932835578918,1
"1403",43.5455932617188,33,"Ja",1.71955323219299,1
"1404",33.8083457946777,30,"Ja",0.439502894878387,1
"1405",46.2503852844238,58,"Ja",7.20167255401611,1
"1406",35.8176193237305,28,"Ja",0,1
"1407",36.8995361328125,37,"Ja",3.95233845710754,1
"1408",41.8454399108887,48,"Ja",9.29124927520752,1
"1409",48.1823806762695,24,"Ja",12.334906578064,1
"1410",46.6367835998535,25,"Ja",4.6126012802124,1
"1411",44.5888710021973,24,"Ja",5.25271320343018,1
"1412",49.4961357116699,80,"Ja",18.3722286224365,1
"1413",43.622875213623,31,"Ja",5.02582931518555,1
"1414",46.7658424377441,63,"Ja",2.49972462654114,1
"1415",40.2998466491699,30,"Ja",8.7944860458374,1
"1416",41.0726432800293,34,"Ja",3.90189480781555,1
"1417",44.1638336181641,45,"Ja",0,1
"1418",40.7635231018066,26,"Ja",7.31863498687744,1
"1419",45.7094268798828,53,"Ja",0.00466461200267076,1
"1420",44.2666168212891,76,"Ja",4.71314907073975,1
"1421",42.1545600891113,31,"Ja",0.32294100522995,1
"1422",36.5131378173828,29,"Ja",2.33191418647766,1
"1423",43.081916809082,56,"Ja",10.5136861801147,1
"1424",39.4497680664062,55,"Ja",0,1
"1425",44.3183937072754,70,"Ja",3.38459420204163,1
"1426",49.3160743713379,59,"Ja",30.1730270385742,1
"1427",46.1344680786133,48,"Ja",0,1
"1428",40.4544067382812,38,"Ja",7.51824283599854,1
"1429",38.020092010498,38,"Ja",21.8401031494141,1
"1430",35.1993827819824,33,"Ja",1.0876247882843,1
"1431",47.3323020935059,42,"Ja",5.09024143218994,1
"1432",35.8176193237305,30,"Ja",7.72547817230225,1
"1433",48.7233390808105,41,"Ja",11.4599733352661,1
"1434",44.4729537963867,41,"Ja",7.46509265899658,1
"1435",37.0540962219238,29,"Ja",0.184374049305916,1
"1436",47.4613571166992,49,"Ja",1.09663319587708,1
"1437",48.8778991699219,78,"Ja",15.0770063400269,1
"1438",45.0911903381348,57,"Ja",32.7868537902832,1
"1439",28.7078819274902,34,"Ja",23.6180267333984,1
"1440",48.9296722412109,54,"Ja",5.65298748016357,1
"1441",44.7820701599121,25,"Ja",16.636058807373,1
"1442",44.1638336181641,27,"Ja",4.63137912750244,1
"1443",48.7619781494141,33,"Ja",20.3611125946045,1
"1444",48.4142189025879,42,"Ja",0.333518207073212,1
"1445",47.4976844787598,46,"Ja",7.91337108612061,1
"1446",42.3608932495117,50,"Ja",0.95563143491745,1
"1447",48.9938163757324,42,"Ja",3.04157662391663,1
"1448",39.4497680664062,57,"Ja",8.58928203582764,1
"1449",47.7660713195801,43,"Ja",10.8989419937134,1
"1450",42.6044044494629,37,"Ja",20.6858406066895,1
"1451",48.7233390808105,38,"Ja",0.953272044658661,1
"1452",48.6460571289062,54,"Ja",11.9964838027954,1
"1453",43.5455932617188,63,"Ja",0,1
"1454",40.1452865600586,37,"Ja",5.93492889404297,1
"1455",43.8547134399414,33,"Ja",1.12575364112854,1
"1456",41.6136016845703,34,"Ja",0,1
"1457",49.5734176635742,24,"Ja",20.9619064331055,1
"1458",45.6321487426758,60,"Ja",0,1
"1459",49.1870155334473,61,"Ja",30.6115303039551,1
"1460",42.3863983154297,48,"Ja",7.25326633453369,1
"1461",45.8639869689941,63,"Ja",18.2113857269287,1
"1462",32.417308807373,29,"Ja",10.3710088729858,1
"1463",38.5224113464355,58,"Ja",16.4804992675781,1
"1464",26.5440483093262,29,"Ja",11.9936208724976,1
"1465",40.6089630126953,63,"Ja",4.45990657806396,1
"1466",39.5656890869141,29,"Ja",3.88607716560364,1
"1467",36.7449760437012,19,"Ja",6.3089714050293,1
"1468",33.421947479248,35,"Ja",9.55737781524658,1
"1469",25.1530151367188,40,"Ja",0.444812953472137,1
"1470",38.5996894836426,66,"Ja",7.45377254486084,1
"1471",27.7032470703125,42,"Ja",1.11090970039368,1
"1472",45.3748054504395,46,"Ja",12.5125379562378,1
"1473",44.0865516662598,47,"Ja",29.270450592041,1
"1474",43.8029365539551,57,"Ja",4.97295093536377,1
"1475",49.4961357116699,27,"Ja",0.541308581829071,1
"1476",46.5595054626465,29,"Ja",25.4495849609375,1
"1477",43.8547134399414,41,"Ja",8.24855136871338,1
"1478",47.4482231140137,56,"Ja",35.6445808410645,1
"1479",38.8315315246582,46,"Ja",1.31869435310364,1
"1480",46.1151466369629,46,"Ja",1.87065529823303,1
"1481",45.2457504272461,57,"Ja",9.35215282440186,1
"1482",40.4544067382812,37,"Ja",0,1
"1483",48.6460571289062,48,"Ja",19.1448650360107,1
"1484",45.1166954040527,59,"Ja",17.5380897521973,1
"1485",47.2550239562988,45,"Ja",14.1155557632446,1
"1486",48.2596588134766,67,"Ja",18.4019145965576,1
"1487",45.1684684753418,31,"Ja",3.19965863227844,1
"1488",42.0517768859863,58,"Ja",14.135516166687,1
"1489",49.4574966430664,37,"Ja",0.620433986186981,1
"1490",42.6955184936523,38,"Ja",5.32698631286621,1
"1491",49.8570327758789,40,"Ja",32.425048828125,1
"1492",35.5857810974121,34,"Ja",0,1
"1493",41.8068008422852,47,"Ja",0,1
"1494",43.3910369873047,38,"Ja",0.208787158131599,1
"1495",34.5038642883301,36,"Ja",2.08410573005676,1
"1496",44.6275100708008,34,"Ja",0.538699328899384,1
"1497",47.3796730041504,68,"Ja",0.197441294789314,1
"1498",47.4868621826172,43,"Ja",8.62907695770264,1
"1499",45.5548667907715,20,"Ja",5.04960918426514,1
"1500",46.8686256408691,41,"Ja",16.2202796936035,1
"1501",42,28,"Ja",6.07594966888428,1
"1502",48.8006172180176,38,"Ja",12.5265588760376,1
"1503",48.7940483093262,40,"Ja",12.6763925552368,1
"1504",42.7727966308594,43,"Ja",0.490707576274872,1
"1505",45.3230285644531,34,"Ja",4.40364551544189,1
"1506",43.9319953918457,30,"Ja",0,1
"1507",41.6908798217773,33,"Ja",3.3883593082428,1
"1508",49.8825340270996,29,"Ja",24.2842559814453,1
"1509",43.5455932617188,50,"Ja",4.48311138153076,1
"1510",43.9319953918457,37,"Ja",8.12012767791748,1
"1511",47.7187004089355,30,"Ja",12.0054922103882,1
"1512",46.9459037780762,24,"Ja",20.2674388885498,1
"1513",39.8361663818359,41,"Ja",12.3922491073608,1
"1514",48.2596588134766,32,"Ja",6.84691905975342,1
"1515",44.3956718444824,58,"Ja",2.93147206306458,1
"1516",33.8083457946777,36,"Ja",3.63709950447083,1
"1517",41.8454399108887,56,"Ja",4.65401172637939,1
"1518",41.0340042114258,28,"Ja",1.36204934120178,1
"1519",44.8593521118164,56,"Ja",5.3477783203125,1
"1520",36.1267395019531,47,"Ja",0.862468898296356,1
"1521",25.9644508361816,38,"Ja",0.143271639943123,1
"1522",36.5904159545898,58,"Ja",7.52525615692139,1
"1523",38.9860877990723,44,"Ja",0,1
"1524",48.9551773071289,60,"Ja",54.5493049621582,1
"1525",46.9459037780762,65,"Ja",41.3461456298828,1
"1526",43.1591949462891,66,"Ja",10.1393518447876,1
"1527",35.8949012756348,29,"Ja",10.3612241744995,1
"1528",43.1591949462891,52,"Ja",5.8224458694458,1
"1529",34.0401840209961,40,"Ja",4.54036235809326,1
"1530",39.0765037536621,41,"Ja",10.1282873153687,1
"1531",39.8361663818359,57,"Ja",0.381392657756805,1
"1532",39.8361663818359,44,"Ja",2.07711911201477,1
"1533",38.9343147277832,56,"Ja",1.25919270515442,1
"1534",40.2225646972656,63,"Ja",9.89135837554932,1
"1535",47.8732604980469,60,"Ja",2.4255096912384,1
"1536",35.2766609191895,25,"Ja",2.83533978462219,1
"1537",40.4544067382812,28,"Ja",0,1
"1538",45.4003105163574,62,"Ja",15.6263093948364,1
"1539",43.5842361450195,69,"Ja",17.6201877593994,1
"1540",39.5270462036133,61,"Ja",2.98739647865295,1
"1541",31.3547134399414,38,"Ja",4.32681655883789,1
"1542",39.3469848632812,36,"Ja",11.1806173324585,1
"1543",49.3415756225586,59,"Ja",17.5823459625244,1
"1544",39.3469848632812,52,"Ja",7.47674083709717,1
"1545",47.6931991577148,60,"Ja",9.1885232925415,1
"1546",43.4683151245117,31,"Ja",2.65001130104065,1
"1547",42.1545600891113,43,"Ja",5.77979278564453,1
"1548",42.9273567199707,33,"Ja",6.40421962738037,1
"1549",48.0278205871582,43,"Ja",0,1
"1550",37.9041748046875,39,"Ja",2.43805527687073,1
"1551",48.9551773071289,30,"Ja",7.70531177520752,1
"1552",44.8593521118164,33,"Ja",16.4243144989014,1
"1553",33.421947479248,35,"Ja",10.0520429611206,1
"1554",40.4157638549805,66,"Ja",34.2200088500977,1
"1555",39.6429672241211,30,"Ja",0,1
"1556",41.0726432800293,28,"Ja",29.718017578125,1
"1557",33.421947479248,45,"Ja",0,1
"1558",25.9258117675781,34,"Ja",9.99957370758057,1
"1559",30.9489936828613,33,"Ja",2.3681309223175,1
"1560",34.5811424255371,51,"Ja",87.3801727294922,1
"1561",35.2766609191895,28,"Ja",12.5916967391968,1
"1562",42.618236541748,27,"Ja",14.287859916687,1
"1563",37.3632164001465,37,"Ja",2.99833607673645,1
"1564",43.3137550354004,68,"Ja",5.10694026947021,1
"1565",49.4188575744629,42,"Ja",2.27209877967834,1
"1566",44.6275100708008,30,"Ja",28.8023109436035,1
"1567",37.6723327636719,41,"Ja",8.70810031890869,1
"1568",48.1398773193359,42,"Ja",36.4514312744141,1
"1569",46.4822273254395,42,"Ja",24.1413078308105,1
"1570",41.922721862793,41,"Ja",4.18428516387939,1
"1571",47.8732604980469,25,"Ja",9.56461238861084,1
"1572",48.3369407653809,32,"Ja",17.5489540100098,1
"1573",46.4822273254395,49,"Ja",12.3500490188599,1
"1574",44.7241096496582,48,"Ja",5.27770137786865,1
"1575",42.1120567321777,37,"Ja",4.14332103729248,1
"1576",47.3323020935059,79,"Ja",0.897592723369598,1
"1577",39.3724899291992,41,"Ja",8.84387683868408,1
"1578",40.7635231018066,74,"Ja",0,1
"1579",43.004638671875,46,"Ja",5.2465648651123,1
"1580",33.344669342041,43,"Ja",1.39262795448303,1
"1581",41.0726432800293,32,"Ja",15.1661348342896,1
"1582",38.8315315246582,51,"Ja",0,1
"1583",42.3863983154297,28,"Ja",9.89089679718018,1
"1584",48.2339019775391,51,"Ja",10.2239408493042,1
"1585",41.9613609313965,66,"Ja",11.9309682846069,1
"1586",49.9598159790039,64,"Ja",12.7125902175903,1
"1587",47.8732604980469,48,"Ja",11.5512113571167,1
"1588",44.2411117553711,40,"Ja",7.68453884124756,1
"1589",40.4930458068848,56,"Ja",2.58352875709534,1
"1590",31.4899520874023,38,"Ja",1.64697670936584,1
"1591",36.5904159545898,47,"Ja",0,1
"1592",46.9459037780762,43,"Ja",0,1
"1593",40.9698600769043,49,"Ja",0,1
"1594",32.1854705810547,35,"Ja",0.327428996562958,1
"1595",37.3632164001465,50,"Ja",0,1
"1596",39.9134483337402,26,"Ja",0.94530314207077,1
"1597",41.7163848876953,71,"Ja",2.41528344154358,1
"1598",31.5672340393066,41,"Ja",6.63522243499756,1
"1599",36.7836151123047,36,"Ja",17.6437168121338,1
"1600",44.975269317627,24,"Ja",8.4031457901001,1
"1601",31.3353958129883,35,"Ja",0,1
"1602",41.1499214172363,24,"Ja",0,1
"1603",36.2812995910645,36,"Ja",0,1
"1604",39.7588882446289,69,"Ja",16.3815288543701,1
"1605",49.3415756225586,67,"Ja",21.570915222168,1
"1606",31.4126739501953,33,"Ja",0.519123256206512,1
"1607",39.1406478881836,39,"Ja",0.456173121929169,1
"1608",48.9551773071289,47,"Ja",14.6524972915649,1
"1609",32.9582672119141,44,"Ja",3.401606798172,1
"1610",45.2457504272461,57,"Ja",33.1471176147461,1
"1611",35.1993827819824,29,"Ja",5.82288551330566,1
"1612",44.3701705932617,47,"Ja",0.458136737346649,1
"1613",35.8176193237305,32,"Ja",0,1
"1614",47.3129844665527,46,"Ja",8.15575695037842,1
"1615",45.6321487426758,50,"Ja",4.69311618804932,1
"1616",44.1638336181641,48,"Ja",7.37365245819092,1
"1617",49.3415756225586,64,"Ja",31.3017425537109,1
"1618",42.463680267334,42,"Ja",2.77110981941223,1
"1619",43.4683151245117,46,"Ja",12.2827310562134,1
"1620",48.8006172180176,51,"Ja",12.3533124923706,1
"1621",41.1499214172363,33,"Ja",5.73456001281738,1
"1622",49.5734176635742,28,"Ja",1.4130527973175,1
"1623",44.7047920227051,46,"Ja",10.8530530929565,1
"1624",45.5548667907715,55,"Ja",5.78522300720215,1
"1625",44.0092735290527,25,"Ja",13.6188650131226,1
"1626",45.4003105163574,39,"Ja",2.35515713691711,1
"1627",49.0324592590332,43,"Ja",0.638083636760712,1
"1628",43.4683151245117,38,"Ja",8.21814441680908,1
"1629",42,33,"Ja",12.0610857009888,1
"1630",47.7187004089355,50,"Ja",6.23804664611816,1
"1631",48.8523941040039,55,"Ja",12.7032918930054,1
"1632",47.1777420043945,29,"Ja",12.6550741195679,1
"1633",45.8060264587402,40,"Ja",7.81545543670654,1
"1634",48.5687789916992,73,"Ja",2.52864480018616,1
"1635",49.0324592590332,59,"Ja",22.4354839324951,1
"1636",49.4961357116699,61,"Ja",13.7034254074097,1
"1637",49.1097373962402,28,"Ja",17.6049194335938,1
"1638",42.618236541748,39,"Ja",6.97109508514404,1
"1639",47.0231857299805,33,"Ja",0.876006305217743,1
"1640",38.1360130310059,81,"Ja",0,1
"1641",48.0278205871582,36,"Ja",0,1
"1642",47.4095840454102,46,"Ja",12.3143033981323,1
"1643",49.0710983276367,27,"Ja",4.3363733291626,1
"1644",38.1166915893555,46,"Ja",6.8645601272583,1
"1645",45.9412689208984,38,"Ja",5.96556854248047,1
"1646",45.1684684753418,44,"Ja",0,1
"1647",34.2720260620117,30,"Ja",6.24163246154785,1
"1648",44.8979911804199,36,"Ja",17.7726783752441,1
"1649",48.6460571289062,39,"Ja",9.39284038543701,1
"1650",49.7279739379883,41,"Ja",12.3974828720093,1
"1651",36.9768142700195,39,"Ja",6.9305362701416,1
"1652",39.2179298400879,38,"Ja",0,1
"1653",48.3369407653809,27,"Ja",0,1
"1654",25.2302932739258,33,"Ja",6.0916805267334,1
"1655",36.7449760437012,50,"Ja",0,1
"1656",41.381763458252,36,"Ja",2.18377137184143,1
"1657",34.0401840209961,37,"Ja",6.2363166809082,1
"1658",38.5224113464355,38,"Ja",7.85439205169678,1
"1659",46.0185470581055,31,"Ja",9.76670551300049,1
"1660",38.3678512573242,41,"Ja",25.2063827514648,1
"1661",40.2998466491699,41,"Ja",13.0149164199829,1
"1662",46.1731071472168,36,"Ja",8.21688556671143,1
"1663",39.9907264709473,41,"Ja",9.03185939788818,1
"1664",44.8593521118164,86,"Ja",13.6997652053833,1
"1665",47.7187004089355,30,"Ja",8.60202503204346,1
"1666",46.7527046203613,31,"Ja",4.20126342773438,1
"1667",37.376350402832,48,"Ja",2.62466835975647,1
"1668",43.622875213623,40,"Ja",2.32397961616516,1
"1669",48.5687789916992,40,"Ja",3.87272572517395,1
"1670",40.2225646972656,29,"Ja",3.41126179695129,1
"1671",47.8732604980469,65,"Ja",10.4208307266235,1
